ranging.distance0,ranging.distance1,ranging.distance2,ranging.distance3,ranging.distance4,ranging.distance5
1.3558660745620728,1.1688436269760132,1.0620778799057007,0.0,1.426053762435913,1.3349533081054688
1.3211054801940918,1.1732397079467773,1.0620778799057007,0.0,1.6091468334197998,1.2208492755889893
1.351675271987915,1.1732397079467773,1.0304151773452759,0.0,1.2062089443206787,1.5004079341888428
1.379563331604004,1.1850625276565552,1.053536295890808,0.0,1.4758026599884033,1.540902018547058
1.3281644582748413,1.1842097043991089,1.053536295890808,0.0,1.4758026599884033,1.448688268661499
1.331068992614746,1.2140815258026123,1.0292844772338867,0.0,1.3195220232009888,1.5233327150344849
1.377000093460083,1.2002825736999512,1.0207037925720215,0.0,1.4054489135742188,1.5884007215499878
1.377000093460083,1.228512167930603,0.9683074951171875,0.0,1.7621843814849854,1.6182657480239868
1.502851128578186,1.2409844398498535,0.9858219027519226,0.0,1.4518550634384155,1.6034374237060547
1.3492224216461182,1.2030231952667236,0.9577937126159668,0.0,1.6436610221862793,1.5956624746322632
1.383049726486206,1.2177484035491943,0.9841984510421753,0.0,1.6436610221862793,1.561109185218811
1.381805181503296,1.190558671951294,0.9624335765838623,0.0,1.5620331764221191,1.5748628377914429
1.4181499481201172,1.2709614038467407,1.0576883554458618,0.0,1.5620331764221191,1.5748628377914429
1.4762433767318726,1.2709614038467407,1.0576883554458618,0.0,1.5018820762634277,1.5142818689346313
1.4623095989227295,1.2501025199890137,0.966658890247345,0.0,1.4799071550369263,1.5132461786270142
1.4411687850952148,1.2611016035079956,0.954811155796051,0.0,1.4772026538848877,1.5132461786270142
1.4997912645339966,1.438105583190918,0.9296201467514038,0.0,1.459789514541626,1.5570006370544434
1.521138072013855,1.438105583190918,0.9536519050598145,0.0,1.4056448936462402,1.2457072734832764
1.6641894578933716,1.2703959941864014,0.9018350839614868,0.0,1.4056448936462402,1.2457072734832764
1.606247901916504,1.2703959941864014,0.9160367250442505,0.0,1.2370877265930176,1.2457072734832764
1.7286330461502075,1.2388478517532349,0.9084156155586243,0.0,1.2370877265930176,0.9001933336257935
1.7286330461502075,1.393885850906372,0.8623793721199036,0.0,1.1975969076156616,0.9545371532440186
1.8298734426498413,1.341222882270813,0.8867975473403931,0.0,1.1464461088180542,1.0025452375411987
1.843833327293396,1.3191472291946411,0.8554519414901733,0.0,1.1455069780349731,1.042368769645691
1.843833327293396,1.3975155353546143,0.8597277402877808,0.0,1.1915581226348877,1.1224123239517212
1.7128064632415771,1.3975155353546143,0.8713597655296326,0.0,1.1783599853515625,1.1728566884994507
1.7128064632415771,1.4382916688919067,0.8689329028129578,0.0,1.137880802154541,1.1538554430007935
1.6050806045532227,1.4267839193344116,0.8375627994537354,0.0,1.1332098245620728,1.2287182807922363
1.6092543601989746,1.4626232385635376,0.8683019876480103,0.0,1.1324245929718018,1.121750831604004
1.6773260831832886,1.420453667640686,0.8546260595321655,0.0,1.1033377647399902,1.102227807044983
1.6997877359390259,1.4552730321884155,0.8303126096725464,0.0,1.0872128009796143,1.1312776803970337
1.6740293502807617,1.4771915674209595,0.8303126096725464,0.0,1.1107383966445923,1.0469717979431152
1.6740293502807617,1.4941171407699585,0.8788502216339111,0.0,1.0048046112060547,1.0072330236434937
1.7453404664993286,1.5786393880844116,0.7874728441238403,0.0,1.0344319343566895,1.0072330236434937
1.7840752601623535,1.606912612915039,0.7787944674491882,0.0,0.9852102398872375,1.2924003601074219
1.8856256008148193,1.6476949453353882,0.8103036880493164,0.0,0.9918864369392395,1.2364888191223145
2.01594614982605,1.689313292503357,0.9004175066947937,0.0,0.9566735029220581,1.1695436239242554
2.0792086124420166,1.778475046157837,0.8838710188865662,0.0,0.8955573439598083,1.2630751132965088
1.3907344341278076,1.778475046157837,0.8838710188865662,0.0,0.9113175868988037,1.356353759765625
1.3907344341278076,1.7032276391983032,0.9507749080657959,0.0,0.8873885273933411,0.9855329990386963
1.480252742767334,1.7032276391983032,0.9518197774887085,0.0,0.9249878525733948,1.0311940908432007
1.58549964427948,1.4957704544067383,0.946497917175293,0.0,0.8718071579933167,0.9726722836494446
1.6231279373168945,1.4957704544067383,1.0110583305358887,0.0,0.8793833255767822,1.1027876138687134
1.694342017173767,1.587162733078003,1.0315301418304443,0.0,0.8307427167892456,1.1027876138687134
1.6588668823242188,1.645704984664917,1.0253585577011108,0.0,0.942354679107666,1.05460786819458
1.67039155960083,1.6421501636505127,1.0528481006622314,0.0,0.9588353633880615,1.05460786819458
1.6881089210510254,1.6450207233428955,1.0586844682693481,0.0,0.8272693157196045,1.0425416231155396
1.6967368125915527,1.6963856220245361,1.0810335874557495,0.0,0.8590832948684692,1.0691243410110474
1.7369588613510132,1.7231676578521729,1.0918974876403809,0.0,0.8355234861373901,1.0915045738220215
1.7684028148651123,1.7231676578521729,1.1391037702560425,0.0,0.8332775235176086,1.1069790124893188
1.7384616136550903,1.7615936994552612,1.0992177724838257,0.0,0.8465232849121094,1.0865614414215088
1.7600950002670288,1.785174012184143,1.0747191905975342,0.0,0.8319681286811829,1.1230015754699707
1.797832727432251,1.785174012184143,1.0984693765640259,0.0,0.826429009437561,1.1342722177505493
1.8026257753372192,1.7939027547836304,1.0984693765640259,0.0,0.8256193399429321,1.2286149263381958
1.8299213647842407,1.868275761604309,1.0698161125183105,0.0,0.7963721752166748,1.2286149263381958
1.8497884273529053,1.8784083127975464,1.096625566482544,0.0,0.8266754150390625,1.2803972959518433
1.8436224460601807,1.8765193223953247,1.13530695438385,0.0,0.8140869140625,1.2803972959518433
1.9169832468032837,1.8765193223953247,1.113423466682434,0.0,0.766563892364502,1.2803972959518433
1.852267861366272,1.9302853345870972,1.113423466682434,0.0,0.7685178518295288,1.3141536712646484
1.852267861366272,1.9572566747665405,1.166637897491455,0.0,0.8076509833335876,1.3970623016357422
1.859421730041504,1.9508724212646484,1.166637897491455,0.0,0.7790201902389526,1.3970623016357422
1.8719407320022583,1.939863920211792,1.1909422874450684,0.0,0.7602593898773193,1.35906183719635
1.8468130826950073,1.9492820501327515,1.2423452138900757,0.0,0.7884456515312195,1.4060899019241333
1.89087975025177,2.04754376411438,1.2400730848312378,0.0,0.7550181150436401,1.4117259979248047
1.89087975025177,1.9832700490951538,1.247471809387207,0.0,0.799548864364624,1.483110785484314
1.8546557426452637,2.0020322799682617,1.2482128143310547,0.0,0.7635849714279175,1.4721615314483643
1.8940610885620117,2.0020322799682617,1.2315860986709595,0.0,0.7778395414352417,1.458374261856079
1.9123438596725464,2.0078563690185547,1.3105140924453735,0.0,0.74940025806427,1.4860947132110596
1.9177751541137695,2.0078563690185547,1.3105140924453735,0.0,0.7596116662025452,1.5281294584274292
1.947036862373352,2.0215985774993896,1.3711665868759155,0.0,0.7297924757003784,1.532728910446167
1.947036862373352,2.0215985774993896,1.3143894672393799,0.0,0.7350022196769714,1.5513852834701538
1.9498578310012817,2.0406782627105713,1.3143894672393799,0.0,0.7729922533035278,1.5513852834701538
1.9203169345855713,2.0364954471588135,1.4124000072479248,0.0,0.8162623047828674,1.6210004091262817
1.9323806762695312,2.0364954471588135,1.4277423620224,0.0,0.7320662140846252,1.6210004091262817
1.9372459650039673,2.0716800689697266,1.4610528945922852,0.0,0.7568348050117493,1.0739418268203735
1.9298628568649292,2.0892343521118164,1.448997974395752,0.0,0.7504491806030273,1.0739418268203735
1.9451303482055664,2.094701051712036,1.485153317451477,0.0,0.7088902592658997,1.4412212371826172
1.9451303482055664,2.094701051712036,1.5048401355743408,0.0,0.6847246885299683,1.0222448110580444
1.9669910669326782,2.095876932144165,1.5075409412384033,0.0,0.7703104019165039,0.9898710250854492
1.9463493824005127,2.1657841205596924,1.5304820537567139,0.0,0.724097490310669,1.0572657585144043
1.960125207901001,2.5063059329986572,1.5884813070297241,0.0,0.7612289190292358,1.0572657585144043
1.994446039199829,2.3182404041290283,1.5969178676605225,0.0,0.7730029821395874,0.9825002551078796
1.9733812808990479,2.8606364727020264,1.597977638244629,0.0,0.7730029821395874,0.9825002551078796
1.971440076828003,2.914881944656372,1.597977638244629,0.0,0.6915888786315918,1.001739740371704
1.9908121824264526,3.262918710708618,1.654044508934021,0.0,0.664856493473053,1.096505045890808
1.9753944873809814,2.916865110397339,1.654044508934021,0.0,0.696275532245636,1.0942480564117432
1.9836523532867432,2.916865110397339,1.6602617502212524,0.0,0.6939767003059387,1.1036887168884277
1.9855759143829346,2.415288209915161,1.704555869102478,0.0,0.697078287601471,1.190046787261963
1.9841532707214355,2.415288209915161,1.7583352327346802,0.0,0.7323753833770752,1.190046787261963
2.0150551795959473,2.415288209915161,1.7359511852264404,0.0,0.711669385433197,1.190046787261963
2.0310800075531006,2.559178352355957,1.7359511852264404,0.0,0.7327476143836975,1.3614380359649658
2.0192854404449463,2.506920337677002,1.7737890481948853,0.0,0.7318798899650574,1.355615258216858
2.0424866676330566,2.506920337677002,1.8096498250961304,0.0,0.7059943079948425,1.3714553117752075
2.0352783203125,2.6145455837249756,1.8404334783554077,0.0,0.7059943079948425,1.4242281913757324
2.042863130569458,2.6277921199798584,1.8369289636611938,0.0,0.702951967716217,1.3503978252410889
2.0356926918029785,2.6277921199798584,1.833659052848816,0.0,0.7848219871520996,1.355607509613037
2.0356926918029785,2.677622079849243,1.833659052848816,0.0,0.7180706858634949,1.3523361682891846
2.0323269367218018,2.6377174854278564,1.8888384103775024,0.0,0.7154274582862854,1.3523361682891846
2.060169219970703,2.6377174854278564,1.881954550743103,0.0,0.7154274582862854,1.3523361682891846
2.060169219970703,2.6547462940216064,1.9289233684539795,0.0,0.7267764806747437,1.2593774795532227
2.060169219970703,2.6117091178894043,1.9289233684539795,0.0,0.7361092567443848,1.268659234046936
2.047365665435791,2.588254928588867,1.9548238515853882,0.0,0.8086506724357605,1.2703514099121094
2.0793838500976562,2.6017353534698486,1.9573495388031006,0.0,0.726729154586792,1.249513030052185
2.0557870864868164,2.6017353534698486,1.9669785499572754,0.0,0.7185782194137573,1.3039790391921997
2.092447280883789,2.6651761531829834,1.9914685487747192,0.0,0.7320323586463928,1.3039790391921997
2.134739637374878,2.648231029510498,1.9925382137298584,0.0,0.6690863370895386,1.3060158491134644
2.10845947265625,2.648390054702759,1.980940580368042,0.0,0.669937252998352,1.3216979503631592
2.099992036819458,2.6860885620117188,1.9877134561538696,0.0,0.6716247200965881,1.2825230360031128
2.129110097885132,2.730607748031616,2.0139970779418945,0.0,0.6699395775794983,1.2825230360031128
2.129110097885132,2.7142655849456787,2.0121266841888428,0.0,0.6835041046142578,1.281182050704956
2.129110097885132,2.729461908340454,2.020385980606079,0.0,0.6884952187538147,1.281182050704956
2.0798118114471436,2.729461908340454,2.041576862335205,0.0,0.6676104664802551,1.2678059339523315
2.0798118114471436,2.729461908340454,2.0025079250335693,0.0,0.7736937999725342,1.269884705543518
2.0946807861328125,2.6922452449798584,2.002720355987549,0.0,0.6227357387542725,1.269884705543518
2.0946807861328125,2.6903507709503174,1.9988043308258057,0.0,0.6629163026809692,1.1922483444213867
2.0272696018218994,2.7177605628967285,1.9988043308258057,0.0,0.6265097260475159,1.1586312055587769
1.9584699869155884,2.680910110473633,1.9988043308258057,0.0,0.6197123527526855,1.1667828559875488
1.9584699869155884,2.6507749557495117,1.9674699306488037,0.0,0.5932131409645081,1.1667828559875488
1.976637840270996,2.623323917388916,1.9674699306488037,0.0,0.6673924326896667,1.1123396158218384
1.8895350694656372,2.580101490020752,1.988059639930725,0.0,0.6535868048667908,1.0538547039031982
1.8447537422180176,2.587230682373047,1.9383677244186401,0.0,0.5343204140663147,1.0387206077575684
1.8447537422180176,2.5505807399749756,1.9440813064575195,0.0,0.5458273887634277,0.990350067615509
1.8447537422180176,2.5329504013061523,1.9426313638687134,0.0,0.5714884996414185,0.9823480248451233
1.8447537422180176,2.5152084827423096,1.9242547750473022,0.0,0.5381000638008118,0.9581016302108765
1.7693767547607422,2.4854886531829834,1.8937451839447021,0.0,0.46048420667648315,0.9581016302108765
1.7218073606491089,2.489135980606079,1.8920918703079224,0.0,0.47508493065834045,0.8966697454452515
1.6767395734786987,2.4066219329833984,1.8821848630905151,0.0,0.47508493065834045,0.8916342854499817
1.6767395734786987,2.4427008628845215,1.872888445854187,0.0,0.47780025005340576,0.846984326839447
1.62874436378479,2.4011213779449463,1.9036489725112915,0.0,0.4411011040210724,0.8684059381484985
1.6267120838165283,2.4011213779449463,1.8948345184326172,0.0,0.45358940958976746,0.8461207747459412
1.6243786811828613,2.4011213779449463,1.8798240423202515,0.0,0.46063318848609924,0.7938295602798462
1.5693658590316772,2.3324813842773438,1.882777452468872,0.0,0.4407883882522583,0.7938295602798462
1.5005689859390259,2.3324813842773438,1.8684017658233643,0.0,0.4407883882522583,0.7938295602798462
1.5135610103607178,2.3324813842773438,1.8684017658233643,0.0,0.4407883882522583,0.7326497435569763
1.5135610103607178,2.3677818775177,1.8647034168243408,0.0,0.49869638681411743,0.6928572654724121
1.492475986480713,2.3127782344818115,1.8188037872314453,0.0,0.5224384069442749,0.686202347278595
1.4538295269012451,2.3127782344818115,1.8120417594909668,0.0,0.5217830538749695,0.7067641615867615
1.429960012435913,2.2564525604248047,1.8318098783493042,0.0,0.5681847929954529,0.6424826979637146
1.4353948831558228,2.2564525604248047,1.8027935028076172,0.0,0.5191518664360046,0.6612427234649658
1.467787742614746,2.216590404510498,1.8128465414047241,0.0,0.5191518664360046,0.6612427234649658
1.467787742614746,2.1782264709472656,1.8128465414047241,0.0,0.5117521286010742,0.5956186652183533
1.314481496810913,2.205502510070801,1.8259369134902954,0.0,0.5033941864967346,0.5956186652183533
1.2788853645324707,2.154268741607666,1.8259369134902954,0.0,0.46988746523857117,0.6136391758918762
1.2770044803619385,2.154268741607666,1.8010532855987549,0.0,0.5040597319602966,0.6136391758918762
1.2354049682617188,2.1452085971832275,1.832785725593567,0.0,0.5040597319602966,0.5348835587501526
1.1825159788131714,2.1452085971832275,1.8337234258651733,0.0,0.5146071910858154,0.5402149558067322
1.2734794616699219,2.151477336883545,1.8017462491989136,0.0,0.5472267866134644,0.533219575881958
1.175494909286499,2.1262056827545166,1.8017462491989136,0.0,0.5380751490592957,0.536710262298584
1.111161231994629,2.1262056827545166,1.7614556550979614,0.0,0.558966875076294,0.4926678240299225
1.1203687191009521,2.1262056827545166,1.7614556550979614,0.0,0.564916729927063,0.5079012513160706
1.1422466039657593,2.0860755443573,1.7975153923034668,0.0,0.536841630935669,0.5048460364341736
1.1114925146102905,2.0840697288513184,1.7975153923034668,0.0,0.5759963393211365,0.5121963620185852
1.0394264459609985,2.105194568634033,1.803134560585022,0.0,0.5719859600067139,0.46392062306404114
1.1829849481582642,2.0998566150665283,1.803134560585022,0.0,0.6642405390739441,0.4921223223209381
1.0180153846740723,2.0885729789733887,1.803134560585022,0.0,0.5870726704597473,0.5652669072151184
1.0030173063278198,2.0885729789733887,1.829609990119934,0.0,0.5870726704597473,0.619325578212738
1.0017491579055786,2.0885729789733887,1.8035014867782593,0.0,0.6165738105773926,0.6704505085945129
0.9739485383033752,2.0885729789733887,1.8222688436508179,0.0,0.6338475942611694,0.580513060092926
1.0507067441940308,1.9896924495697021,1.8222688436508179,0.0,0.6860195398330688,0.46219873428344727
0.9607542157173157,1.9896924495697021,1.8325265645980835,0.0,0.6847357749938965,0.48460716009140015
0.9664987325668335,1.9570976495742798,1.8037744760513306,0.0,0.7113048434257507,0.4908796548843384
0.9184264540672302,1.9570976495742798,1.8322556018829346,0.0,0.6797680854797363,0.4487016499042511
0.9189328551292419,1.9413686990737915,1.8286702632904053,0.0,0.67695552110672,0.5319288372993469
0.9473906755447388,1.9413686990737915,1.796500563621521,0.0,0.7283784747123718,0.5034893751144409
1.0124934911727905,1.9413686990737915,1.7978167533874512,0.0,0.6806888580322266,0.6021509766578674
0.9297499060630798,1.9362701177597046,1.8286057710647583,0.0,0.6810098886489868,0.5085330605506897
0.9244767427444458,1.9148662090301514,1.775265097618103,0.0,0.6810098886489868,0.49228227138519287
0.8982987999916077,1.9061005115509033,1.8198051452636719,0.0,0.6977808475494385,0.4814535081386566
0.8982987999916077,1.892429232597351,1.7275351285934448,0.0,0.6884951591491699,0.47730934619903564
0.9248563051223755,1.8513309955596924,1.7556506395339966,0.0,0.7041599750518799,0.5500220656394958
0.9248563051223755,1.8513309955596924,1.7494902610778809,0.0,0.6694803833961487,0.5550141334533691
0.9332304000854492,1.901675820350647,1.6983497142791748,0.0,0.6694803833961487,0.5246641039848328
0.9332304000854492,1.901675820350647,1.7212300300598145,0.0,0.6600503325462341,0.6240840554237366
0.9553894996643066,1.901675820350647,1.6664984226226807,0.0,0.656426191329956,0.5455411672592163
0.9672930240631104,1.901675820350647,1.683706283569336,0.0,0.6434752941131592,0.5546422600746155
0.946073055267334,1.8464031219482422,1.7204629182815552,0.0,0.6836519837379456,0.5862112045288086
0.9679552316665649,1.8707350492477417,1.6734510660171509,0.0,0.6836519837379456,0.5845443606376648
0.9527073502540588,1.7799299955368042,1.6013187170028687,0.0,0.6382266879081726,0.5982528328895569
0.9794017672538757,1.8708007335662842,1.6203694343566895,0.0,0.6456778049468994,0.6134881377220154
0.9924314022064209,1.8708007335662842,1.5425070524215698,0.0,0.6863257884979248,0.6461346745491028
0.9970148801803589,1.8708007335662842,1.5612571239471436,0.0,0.6863257884979248,0.6461346745491028
1.0095937252044678,1.8804625272750854,1.5171507596969604,0.0,0.7466846704483032,0.7231482863426208
1.0095937252044678,1.7821033000946045,1.4589871168136597,0.0,0.8094874620437622,0.7231482863426208
1.0868507623672485,1.825961947441101,1.4730141162872314,0.0,0.8788154125213623,0.5437034964561462
1.068096399307251,1.7490063905715942,1.4531794786453247,0.0,0.8798773288726807,0.5437034964561462
1.0965365171432495,1.7940380573272705,1.4536559581756592,0.0,0.9489365816116333,0.5613771080970764
1.086453914642334,1.7686896324157715,1.4199917316436768,0.0,0.9083439111709595,0.5663200616836548
1.123889684677124,1.715508222579956,1.4128397703170776,0.0,0.9186587929725647,0.561983048915863
1.0891015529632568,1.7643142938613892,1.4128397703170776,0.0,0.9186587929725647,0.5651983022689819
1.1353105306625366,1.6893093585968018,1.3819043636322021,0.0,0.9186587929725647,0.6101157665252686
1.1353105306625366,1.6734215021133423,1.3494962453842163,0.0,0.9073576331138611,0.6197823882102966
1.110150694847107,1.6130671501159668,1.337274193763733,0.0,0.9470019340515137,0.5930405855178833
1.1300548315048218,1.671095848083496,1.3464525938034058,0.0,1.0174992084503174,0.62022864818573
1.119272232055664,1.6277384757995605,1.3298803567886353,0.0,1.2168247699737549,0.6191766858100891
1.1399462223052979,1.6191792488098145,1.2880504131317139,0.0,0.6976027488708496,0.6053303480148315
1.4262479543685913,1.5954686403274536,1.2880504131317139,0.0,0.6136828660964966,0.6116132736206055
1.1393296718597412,1.5954686403274536,1.2251633405685425,0.0,0.5731627941131592,0.6183345913887024
1.1478098630905151,1.5954686403274536,1.2017220258712769,0.0,0.6382970809936523,0.6408953666687012
1.1478098630905151,1.5609849691390991,1.184950590133667,0.0,1.1941019296646118,0.7955347299575806
1.1450986862182617,1.5299710035324097,1.1483254432678223,0.0,1.1941019296646118,0.6825226545333862
1.1414672136306763,1.5299710035324097,1.1278337240219116,0.0,1.1855393648147583,0.6482954621315002
1.1836063861846924,1.4505566358566284,1.1698483228683472,0.0,1.0296322107315063,0.7437610030174255
1.1836063861846924,1.4802782535552979,1.0829524993896484,0.0,1.074904441833496,0.7192015051841736
1.1694114208221436,1.5004386901855469,1.1230018138885498,0.0,1.074904441833496,0.7905129194259644
1.1820330619812012,1.5004386901855469,1.1230018138885498,0.0,1.074904441833496,0.7488555908203125
1.1936016082763672,1.3940564393997192,1.1230018138885498,0.0,1.074904441833496,0.7488555908203125
1.169345736503601,1.3940564393997192,1.1230018138885498,0.0,1.0054551362991333,0.7453352808952332
1.173359990119934,1.4219937324523926,1.0184911489486694,0.0,1.0054551362991333,0.7678772807121277
1.2818958759307861,1.393673062324524,0.9781005382537842,0.0,0.8898151516914368,0.7948037981987
1.2041890621185303,1.419437050819397,0.9688524007797241,0.0,0.900356650352478,0.7972154021263123
1.1968460083007812,1.3907793760299683,1.4334359169006348,0.0,0.9063060879707336,0.7612484693527222
1.1796958446502686,1.3608121871948242,0.9697678089141846,0.0,0.9525529742240906,0.7971480488777161
1.2054821252822876,1.4063953161239624,0.9467899799346924,0.0,0.9476364850997925,0.792778730392456
1.205788254737854,1.4063953161239624,1.3506054878234863,0.0,0.9476364850997925,0.8286892175674438
1.2064964771270752,1.39762544631958,1.0422794818878174,0.0,0.9654607176780701,0.8339606523513794
1.2195773124694824,1.39762544631958,1.3310329914093018,0.0,0.9666062593460083,0.8536275625228882
1.1846672296524048,1.398537278175354,0.9500377178192139,0.0,0.9301599860191345,0.8573798537254333
1.1952641010284424,1.3687775135040283,0.9863912463188171,0.0,1.053678035736084,0.8922895789146423
1.2182375192642212,1.3835757970809937,1.000654935836792,0.0,1.0405871868133545,0.9379109144210815
1.2326393127441406,1.4012235403060913,1.1608693599700928,0.0,0.9776284098625183,0.9864922165870667
1.2326393127441406,1.4219820499420166,1.0034728050231934,0.0,0.9302546977996826,0.9488017559051514
1.2198822498321533,1.393488883972168,0.9368743300437927,0.0,0.9308407306671143,0.9546442627906799
1.2077900171279907,1.3645051717758179,1.3322560787200928,0.0,0.9649078249931335,0.9436403512954712
1.2138515710830688,1.4278512001037598,1.1711881160736084,0.0,0.9649078249931335,0.9615575075149536
1.236030101776123,1.3882548809051514,0.9691400527954102,0.0,0.9749714732170105,0.90234375
1.2041261196136475,1.3982239961624146,0.9674200415611267,0.0,0.9749714732170105,0.8902314305305481
1.223562479019165,1.4113644361495972,0.9739477038383484,0.0,0.9607893824577332,0.8835303783416748
1.2496025562286377,1.4034082889556885,1.396069884300232,0.0,0.9607893824577332,0.9853882193565369
1.303843379020691,1.4174976348876953,0.9711574912071228,0.0,0.9581130146980286,0.9693892598152161
1.2132099866867065,1.4059189558029175,1.0388528108596802,0.0,0.9510490298271179,0.9374300241470337
1.2337535619735718,1.397944688796997,0.9652743935585022,0.0,0.9014556407928467,0.9698521494865417
1.2463468313217163,1.403186559677124,0.9541012644767761,0.0,0.9014556407928467,0.9698521494865417
1.247753381729126,1.4022661447525024,0.9772903919219971,0.0,0.9014556407928467,0.9698521494865417
1.2186046838760376,1.4022661447525024,0.9813976883888245,0.0,0.9014556407928467,0.9698521494865417
1.2186046838760376,1.4022661447525024,0.9695708751678467,0.0,0.9014556407928467,0.9710600972175598
1.2260923385620117,1.4089268445968628,0.9805331826210022,0.0,0.9493944048881531,0.9573149681091309
1.2501873970031738,1.4267219305038452,0.958000123500824,0.0,0.9409742951393127,0.9058249592781067
1.2414913177490234,1.437891960144043,0.9845048785209656,0.0,0.9064496159553528,0.8894532918930054
1.3186204433441162,1.4112733602523804,0.9693080186843872,0.0,0.9374457597732544,0.9035086035728455
1.232082724571228,1.4439127445220947,0.9853851199150085,0.0,0.9770123362541199,0.9035086035728455
1.232082724571228,1.4439127445220947,1.005185604095459,0.0,0.9309787750244141,0.8769445419311523
1.2402610778808594,1.4217188358306885,0.9649642705917358,0.0,0.9572372436523438,0.9384577870368958
1.2538526058197021,1.4217188358306885,1.0339680910110474,0.0,0.9572372436523438,0.8990185260772705
1.2206089496612549,1.4061932563781738,1.007637619972229,0.0,0.9751678109169006,0.9000133872032166
1.2365504503250122,1.3987153768539429,0.9778414964675903,0.0,0.9873178005218506,0.8627110123634338
1.208756685256958,1.4221645593643188,0.952472984790802,0.0,0.9415100812911987,0.9846426844596863
1.2811213731765747,1.42231023311615,0.9740930795669556,0.0,0.9548470973968506,0.9264150857925415
1.2811213731765747,1.4320322275161743,1.042722463607788,0.0,0.9523626565933228,0.9468345642089844
1.2465401887893677,1.4020289182662964,1.2157447338104248,0.0,0.9523626565933228,0.8969298601150513
1.2465401887893677,1.4256229400634766,1.008602499961853,0.0,0.9461941123008728,0.8830276727676392
1.2465401887893677,1.436871886253357,1.0477650165557861,0.0,1.0170186758041382,0.8867484331130981
1.2142146825790405,1.409490942955017,1.0457457304000854,0.0,0.9803245663642883,0.8999320268630981
1.2242794036865234,1.4036145210266113,1.0714987516403198,0.0,1.0139703750610352,0.8518964648246765
1.2316819429397583,1.3995431661605835,1.0191624164581299,0.0,1.0291014909744263,0.8518964648246765
1.21415114402771,1.3995431661605835,1.0191624164581299,0.0,0.9978407621383667,0.9100271463394165
1.221557855606079,1.4246270656585693,1.5255674123764038,0.0,1.0216087102890015,0.9100271463394165
1.2067514657974243,1.4194658994674683,1.1830943822860718,0.0,1.0216087102890015,0.8833662271499634
1.2052687406539917,1.4194658994674683,1.1830943822860718,0.0,1.063081979751587,0.9042160511016846
1.193190574645996,1.4194658994674683,1.1583893299102783,0.0,1.024206280708313,0.9128603935241699
1.2136211395263672,1.3763364553451538,1.5650298595428467,0.0,1.0753674507141113,0.9758822917938232
1.196951150894165,1.3968837261199951,1.5354481935501099,0.0,1.0418570041656494,0.974384605884552
1.187211275100708,1.3848410844802856,1.4000612497329712,0.0,0.9534558653831482,1.0115360021591187
1.209417462348938,1.4184824228286743,1.4000612497329712,0.0,1.018013834953308,1.0633214712142944
1.2076600790023804,1.4184824228286743,1.296743392944336,0.0,1.1000994443893433,1.1342883110046387
