acc.z,gyro.x,gyro.y,gyro.z
1.0717077255249023,25.46965980529785,14.571666717529297,1.1187256574630737
1.1066914796829224,26.68602752685547,9.475247383117676,1.260727882385254
1.171245813369751,27.441375732421875,3.563999891281128,1.052026629447937
1.0311824083328247,27.144454956054688,-0.5008175373077393,0.8095353841781616
0.8231275677680969,29.757200241088867,-3.6158242225646973,0.7706979513168335
0.9987490773200989,21.32805061340332,-7.662050247192383,1.339393973350525
1.0150742530822754,17.09252166748047,-7.496492385864258,1.5229572057724
1.0260051488876343,12.492924690246582,-7.498877048492432,0.421554297208786
1.2177238464355469,6.927217960357666,-11.46531867980957,1.7465507984161377
1.0358389616012573,5.603647708892822,-4.920979976654053,0.32481664419174194
1.0932555198669434,4.617931842803955,-3.160198211669922,1.0681601762771606
1.1402455568313599,4.83112096786499,2.190829277038574,2.113290548324585
1.002755880355835,5.517208099365234,13.833455085754395,1.8456193208694458
1.066130518913269,7.454220294952393,26.094518661499023,1.7689857482910156
1.1067309379577637,8.653289794921875,36.45999526977539,2.18509840965271
1.084038496017456,9.604677200317383,44.10197448730469,2.589271068572998
1.0437636375427246,10.065552711486816,47.48949432373047,2.0283191204071045
1.0016250610351562,10.636441230773926,46.54861068725586,1.2712503671646118
0.9260777831077576,10.744563102722168,40.0221061706543,1.961622714996338
0.8624239563941956,8.45430850982666,33.509586334228516,0.036588337272405624
0.9442360401153564,7.117852210998535,24.19467544555664,0.0019145890837535262
0.935156524181366,4.546290397644043,20.489166259765625,-0.4861243665218353
1.0368757247924805,1.444486379623413,19.253528594970703,-0.5470266938209534
0.8826776742935181,-2.414936065673828,21.083166122436523,-0.5460778474807739
0.9023295640945435,-5.011341094970703,22.477136611938477,0.0647294744849205
0.9041976928710938,-5.750308513641357,25.404159545898438,-0.32868441939353943
0.8549981117248535,-7.966560363769531,30.141448974609375,-1.0147943496704102
0.9869377613067627,-8.666521072387695,28.94131088256836,0.3812825679779053
0.9681097865104675,-8.04983139038086,35.764549255371094,-1.1674565076828003
0.9150447845458984,-7.158916473388672,32.13037109375,-0.2948837876319885
0.8295857310295105,-5.567716121673584,28.347253799438477,-0.7408108115196228
0.8706730604171753,-3.8284454345703125,30.254047393798828,-1.0077743530273438
0.881123960018158,-0.6403507590293884,28.848426818847656,-0.4058721959590912
0.8283084034919739,1.087444543838501,32.365478515625,-0.4071204662322998
0.8826474547386169,2.6892507076263428,35.829872131347656,-0.3781842589378357
0.9394590258598328,3.258702039718628,37.721519470214844,0.1615866720676422
0.9414589405059814,3.414266586303711,36.63511657714844,0.6522219181060791
0.8684477806091309,2.2658960819244385,36.46815490722656,0.23985084891319275
0.854808509349823,2.273383617401123,32.14823532104492,-0.0369851253926754
0.8738292455673218,1.9399347305297852,25.12159538269043,-0.4795120656490326
0.8700162172317505,1.499815583229065,18.156232833862305,-1.1429706811904907
0.9064503312110901,0.19093921780586243,12.99143123626709,-1.7148146629333496
0.8727463483810425,-0.19828522205352783,9.36948299407959,-1.8665690422058105
0.881313145160675,0.6146748661994934,10.550882339477539,-2.3835418224334717
0.8088254332542419,-0.8887938261032104,14.76452350616455,-1.8785045146942139
0.927028238773346,-1.0260083675384521,20.913360595703125,-1.900508165359497
0.8937216997146606,-2.610419750213623,27.12372398376465,-1.3717842102050781
0.8186780214309692,-5.479207515716553,33.47910690307617,-1.7144536972045898
0.9789425134658813,-5.464217185974121,35.3249397277832,-1.650770664215088
0.907184898853302,-8.002888679504395,35.29202651977539,-1.5634877681732178
0.8887207508087158,-9.607501029968262,33.25300979614258,-1.9565656185150146
0.8409438729286194,-9.803909301757812,25.04022979736328,-1.0541764497756958
0.8225317001342773,-7.739616870880127,23.34400749206543,-1.8498859405517578
0.8258973360061646,-5.824399948120117,24.25455665588379,-2.0167086124420166
0.9487813711166382,-3.127300262451172,25.655044555664062,-1.2252626419067383
0.8576596975326538,-1.3760031461715698,27.446224212646484,-1.5846320390701294
0.8583440780639648,0.2098286747932434,30.392187118530273,-1.3385542631149292
0.9003908038139343,0.3092831075191498,29.24972915649414,-0.3571985960006714
0.8884735703468323,1.5518741607666016,28.373889923095703,-0.03213929757475853
0.8332839608192444,1.882338047027588,25.340896606445312,-0.4229474663734436
0.8357782363891602,2.8942465782165527,17.927433013916016,-0.35499462485313416
0.8693896532058716,1.2267102003097534,14.208755493164062,-1.1496835947036743
0.8494156002998352,2.8836724758148193,10.108139991760254,-0.48369330167770386
0.8472254276275635,3.5457799434661865,10.627877235412598,-0.9503514170646667
0.8210986256599426,3.895369529724121,13.265016555786133,-1.824489951133728
0.8619468808174133,5.643805503845215,14.915438652038574,-1.2545310258865356
0.8289976716041565,5.842104434967041,18.1452579498291,-1.4844372272491455
0.8447167277336121,5.02754545211792,19.56048011779785,-1.2306854724884033
0.7436450123786926,5.4771246910095215,21.467409133911133,-0.996315598487854
0.7761023640632629,7.271540641784668,19.512849807739258,-0.6632139086723328
0.8154768943786621,8.035435676574707,16.126493453979492,-2.0574302673339844
0.8079878091812134,10.004256248474121,13.445404052734375,-1.8376028537750244
0.8021037578582764,11.42678451538086,9.764686584472656,-2.7908689975738525
0.7880411148071289,10.99217700958252,6.766053199768066,-3.0113728046417236
0.7890041470527649,11.999349594116211,1.9964450597763062,-2.7864222526550293
0.7908549308776855,12.790247917175293,3.7372398376464844,-3.271045446395874
0.7638391852378845,11.81064224243164,-0.792823314666748,-2.131571054458618
0.7098526358604431,11.298887252807617,-5.562280178070068,-2.375105619430542
0.7684352993965149,10.270021438598633,-6.842500686645508,-3.254279375076294
0.789525032043457,9.21051025390625,-7.81358003616333,-3.258870840072632
0.8371638655662537,7.862631320953369,-12.993653297424316,-3.6836628913879395
0.7526106238365173,7.055666923522949,-15.403111457824707,-3.267058849334717
0.7959660887718201,7.353506088256836,-18.38609504699707,-3.7337589263916016
0.8646199107170105,6.4660964012146,-20.468570709228516,-3.208531141281128
0.918271541595459,5.169100761413574,-23.74202537536621,-3.6388425827026367
0.8213975429534912,6.219280242919922,-25.40073585510254,-3.594420909881592
0.9285306334495544,7.571773529052734,-30.11058807373047,-4.071432113647461
0.8766500949859619,7.19124174118042,-28.912397384643555,-4.191586971282959
0.8461781144142151,6.954334735870361,-30.98400115966797,-4.415834426879883
0.8101179003715515,7.486866474151611,-34.59241485595703,-3.3201498985290527
0.876617431640625,6.163237571716309,-34.16954040527344,-4.112702369689941
0.8236874938011169,6.534985065460205,-35.833274841308594,-3.9905166625976562
0.8800680637359619,5.872344017028809,-38.71565628051758,-3.397458553314209
0.8307428956031799,3.8508427143096924,-38.36219787597656,-3.667440891265869
0.9166632294654846,1.6829150915145874,-40.952606201171875,-2.387532949447632
0.9992172718048096,-3.077892303466797,-40.803565979003906,-2.385521411895752
0.9924923777580261,-5.908547878265381,-42.19877624511719,-2.6357157230377197
1.0081199407577515,-9.968110084533691,-43.68785858154297,-2.5297200679779053
0.9516499042510986,-13.902164459228516,-37.919307708740234,-3.968386650085449
1.0112704038619995,-17.689960479736328,-46.743404388427734,-3.2680461406707764
1.0783230066299438,-18.229923248291016,-48.61429977416992,-2.735383987426758
0.9550288915634155,-15.48796558380127,-49.85834503173828,-2.410301446914673
1.0479992628097534,-13.377082824707031,-49.55811309814453,-2.402660369873047
1.3293060064315796,-10.364191055297852,-46.14335250854492,-2.9170966148376465
1.1618437767028809,-7.481078624725342,-43.96460723876953,-2.9324727058410645
1.0481878519058228,-7.97877311706543,-38.793731689453125,-1.5321340560913086
1.0054019689559937,-8.40553092956543,-32.22026443481445,-1.9931073188781738
1.1307123899459839,-16.225767135620117,-28.49690818786621,-2.4819822311401367
1.2283895015716553,-22.649829864501953,-25.53225326538086,-3.142669916152954
1.2596462965011597,-24.117782592773438,-23.663673400878906,-4.600762844085693
1.1302648782730103,-21.23969268798828,-23.966482162475586,-5.0604753494262695
1.259932518005371,-18.309425354003906,-25.344493865966797,-4.720347881317139
1.4276334047317505,-16.747838973999023,-28.860427856445312,-4.658735275268555
1.593005657196045,-20.385635375976562,-28.861042022705078,-3.060241460800171
1.3548524379730225,-19.075504302978516,-29.112926483154297,-1.9719247817993164
